"","inbred","cassette","condition","image","replicate","length"
"659","C49A",9,"ws","20190530-182058-plate_009",3,0.8830339
"660","C49A",9,"ws","20190530-182058-plate_009",2,1.06657
"661","C49A",9,"ws","20190530-182058-plate_009",1,1.2122016
"662","C49A",9,"ws","20190531-182057-plate_009",10,2.3684735
"663","C49A",9,"ws","20190531-182057-plate_009",9,2.227676
"664","C49A",9,"ws","20190531-182057-plate_009",8,0.664584
"665","C49A",9,"ws","20190531-182057-plate_009",7,3.1953735
"666","C49A",9,"ws","20190531-182057-plate_009",6,1.8122674
"667","C49A",9,"ws","20190531-182057-plate_009",5,0.70130116
"668","C49A",9,"ws","20190531-182057-plate_009",4,1.1609317
"669","C49A",9,"ws","20190531-182057-plate_009",3,1.3846707
"670","C49A",9,"ws","20190531-182057-plate_009",2,1.9211884
"671","C49A",9,"ws","20190531-182057-plate_009",1,2.93731
"672","B76",3,"ww","20190605-193357-plate_003",10,0.8152949
"673","B76",3,"ww","20190605-193357-plate_003",9,0.28134578
"674","B76",3,"ww","20190605-193357-plate_003",8,0.19176161
"675","B76",3,"ww","20190605-193357-plate_003",7,0.7403292
"676","B76",3,"ww","20190605-193357-plate_003",6,0.861111
"677","B76",3,"ww","20190605-193357-plate_003",5,0.24674739
"678","B76",3,"ww","20190605-193357-plate_003",4,0.21574174
"679","B76",3,"ww","20190605-193357-plate_003",3,0.3172129
"680","B76",3,"ww","20190605-193357-plate_003",2,0.27830485
"681","B76",3,"ww","20190605-193357-plate_003",1,0.5606699
"682","B76",3,"ww","20190606-193357-plate_003",10,4.174151
"683","B76",3,"ww","20190606-193357-plate_003",8,1.0604645
"684","B76",3,"ww","20190606-193357-plate_003",7,4.6868086
"685","B76",3,"ww","20190606-193357-plate_003",6,4.7634907
"686","B76",3,"ww","20190606-193357-plate_003",5,1.8697819
"687","B76",3,"ww","20190606-193357-plate_003",4,0.17847902
"688","B76",3,"ww","20190606-193357-plate_003",3,2.7101295
"689","B76",3,"ww","20190606-193357-plate_003",2,1.3126076
"690","B76",3,"ww","20190606-193357-plate_003",1,2.5780928
"691","B76",6,"ws","20190605-194058-plate_006",10,1.3587818
"692","B76",6,"ws","20190605-194058-plate_006",9,0.5127858
"693","B76",6,"ws","20190605-194058-plate_006",8,0.27138737
"694","B76",6,"ws","20190605-194058-plate_006",7,0.55835855
"695","B76",6,"ws","20190605-194058-plate_006",6,0.5224557
"696","B76",6,"ws","20190605-194058-plate_006",5,0
"697","B76",6,"ws","20190605-194058-plate_006",4,0.418406
"698","B76",6,"ws","20190605-194058-plate_006",3,0.30402994
"699","B76",6,"ws","20190605-194058-plate_006",2,0.49619138
"700","B76",6,"ws","20190605-194058-plate_006",1,0.18173473
"701","B76",6,"ws","20190606-194057-plate_006",10,2.7605865
"702","B76",6,"ws","20190606-194057-plate_006",9,2.0871887
"703","B76",6,"ws","20190606-194057-plate_006",8,0.18388984
"704","B76",6,"ws","20190606-194057-plate_006",7,2.0861404
"705","B76",6,"ws","20190606-194057-plate_006",6,2.9544828
"706","B76",6,"ws","20190606-194057-plate_006",5,0.020293672
"707","B76",6,"ws","20190606-194057-plate_006",4,1.5276625
"708","B76",6,"ws","20190606-194057-plate_006",3,2.1344283
"709","B76",6,"ws","20190606-194057-plate_006",1,0.14126675
"710","B76",6,"ws","20190606-194057-plate_006",2,1.9464086
"711","W64A",8,"ww","20190605-173559-plate_008",10,0.7335325
"712","W64A",8,"ww","20190605-173559-plate_008",9,0.80933666
"713","W64A",8,"ww","20190605-173559-plate_008",8,0.6047931
"714","W64A",8,"ww","20190605-173559-plate_008",7,0.82242215
"715","W64A",8,"ww","20190605-173559-plate_008",6,0.6802978
"716","W64A",8,"ww","20190605-173559-plate_008",5,0.3343009
"717","W64A",8,"ww","20190605-173559-plate_008",4,0.4244521
"718","W64A",8,"ww","20190605-173559-plate_008",3,0.7018051
"719","W64A",8,"ww","20190605-173559-plate_008",2,0.85243165
"720","W64A",8,"ww","20190605-173559-plate_008",1,0.98280174
"721","W64A",8,"ww","20190606-173601-plate_008",10,4.192828
"722","W64A",8,"ww","20190606-173601-plate_008",9,4.5514402
"723","W64A",8,"ww","20190606-173601-plate_008",8,3.6964185
"724","W64A",8,"ww","20190606-173601-plate_008",7,3.553713
"725","W64A",8,"ww","20190606-173601-plate_008",6,3.0448804
"726","W64A",8,"ww","20190606-173601-plate_008",5,2.3549712
"727","W64A",8,"ww","20190606-173601-plate_008",4,4.0797243
"728","W64A",8,"ww","20190606-173601-plate_008",3,3.1245568
"729","W64A",8,"ww","20190606-173601-plate_008",2,4.1743026
"730","W64A",8,"ww","20190606-173601-plate_008",1,4.257158
"731","W64A",2,"ws","20190605-174058-plate_002",10,0.55794156
"732","W64A",2,"ws","20190605-174058-plate_002",9,0.5912187
"733","W64A",2,"ws","20190605-174058-plate_002",8,0.6142737
"734","W64A",2,"ws","20190605-174058-plate_002",7,0.68108016
"735","W64A",2,"ws","20190605-174058-plate_002",6,0.6027217
"736","W64A",2,"ws","20190605-174058-plate_002",5,0.3053882
"737","W64A",2,"ws","20190605-174058-plate_002",4,0.5110488
"738","W64A",2,"ws","20190605-174058-plate_002",3,0.5068131
"739","W64A",2,"ws","20190605-174058-plate_002",2,0.5236319
"740","W64A",2,"ws","20190605-174058-plate_002",1,0.57786584
"741","W64A",2,"ws","20190606-174057-plate_002",10,2.327652
"742","W64A",2,"ws","20190606-174057-plate_002",9,2.2941988
"743","W64A",2,"ws","20190606-174057-plate_002",8,1.211437
"744","W64A",2,"ws","20190606-174057-plate_002",7,1.9332232
"745","W64A",2,"ws","20190606-174057-plate_002",6,1.3746482
"746","W64A",2,"ws","20190606-174057-plate_002",5,1.8627404
"747","W64A",2,"ws","20190606-174057-plate_002",4,2.1234329
"748","W64A",2,"ws","20190606-174057-plate_002",3,2.2856889
"749","W64A",2,"ws","20190606-174057-plate_002",2,0.98995507
"750","W64A",2,"ws","20190606-174057-plate_002",1,2.3737648
"751","HP301",15,"ww","20190614-085558-plate_015",10,2.4558303
"752","HP301",15,"ww","20190614-085558-plate_015",9,2.294955
"753","HP301",15,"ww","20190614-085558-plate_015",8,2.6077836
"754","HP301",15,"ww","20190614-085558-plate_015",7,2.4827683
"755","HP301",15,"ww","20190614-085558-plate_015",6,2.3757317
"756","HP301",15,"ww","20190614-085558-plate_015",5,2.7298594
"757","HP301",15,"ww","20190614-085558-plate_015",4,0.13797356
